Fecha,Pacientes,Positivos,En_estudio
24/11/2021,0,0,0
24/11/2021,0,0,0
24/11/2021,0,0,0
24/11/2021,0,0,0
25/11/2021,38,25,13
25/11/2021,26,23,3
25/11/2021,2,0,2
25/11/2021,89,40,49
25/11/2021,5,3,2
25/11/2021,0,0,0
25/11/2021,0,0,0
25/11/2021,0,0,0
25/11/2021,0,0,0
26/11/2021,33,20,13
26/11/2021,24,23,1
26/11/2021,2,0,2
26/11/2021,87,38,49
26/11/2021,5,2,3
26/11/2021,0,0,0
26/11/2021,0,0,0
26/11/2021,0,0,0
26/11/2021,0,0,0
27/11/2021,29,16,13
27/11/2021,23,22,1
27/11/2021,4,0,4
27/11/2021,85,40,45
27/11/2021,2,0,2
27/11/2021,0,0,0
27/11/2021,0,0,0
27/11/2021,0,0,0
27/11/2021,0,0,0
28/11/2021,32,19,13
28/11/2021,26,23,3
28/11/2021,4,0,4
28/11/2021,88,43,45
28/11/2021,2,2,0
28/11/2021,0,0,0
28/11/2021,0,0,0
28/11/2021,0,0,0
28/11/2021,0,0,0
29/11/2021,34,19,15
29/11/2021,26,22,4
29/11/2021,3,0,3
29/11/2021,91,39,52
29/11/2021,10,9,1
29/11/2021,0,0,0
29/11/2021,0,0,0
29/11/2021,0,0,0
29/11/2021,0,0,0
30/11/2021,36,19,17
30/11/2021,24,22,2
30/11/2021,3,0,3
30/11/2021,84,42,42
30/11/2021,13,13,0
30/11/2021,0,0,0
30/11/2021,0,0,0
30/11/2021,0,0,0
30/11/2021,0,0,0
01/12/2021,33,18,15
01/12/2021,21,20,1
01/12/2021,3,0,3
01/12/2021,86,39,47
01/12/2021,12,12,0
01/12/2021,0,0,0
01/12/2021,0,0,0
01/12/2021,0,0,0
01/12/2021,0,0,0
02/12/2021,39,26,13
02/12/2021,18,15,3
02/12/2021,3,0,3
02/12/2021,81,39,42
02/12/2021,16,16,0
02/12/2021,0,0,0
02/12/2021,0,0,0
02/12/2021,0,0,0
02/12/2021,0,0,0
03/12/2021,39,29,10
03/12/2021,18,15,3
03/12/2021,5,3,2
03/12/2021,80,40,40
03/12/2021,8,8,0
03/12/2021,0,0,0
03/12/2021,0,0,0
03/12/2021,0,0,0
03/12/2021,0,0,0
04/12/2021,33,20,13
04/12/2021,18,14,4
04/12/2021,6,2,4
04/12/2021,81,39,42
04/12/2021,7,7,0
04/12/2021,0,0,0
04/12/2021,0,0,0
04/12/2021,0,0,0
04/12/2021,0,0,0
05/12/2021,29,17,12
05/12/2021,20,18,2
05/12/2021,7,2,5
05/12/2021,81,40,41
05/12/2021,11,2,9
05/12/2021,0,0,0
05/12/2021,0,0,0
05/12/2021,0,0,0
05/12/2021,0,0,0
06/12/2021,24,14,10
06/12/2021,23,19,4
06/12/2021,7,3,4
06/12/2021,81,40,41
06/12/2021,10,9,1
06/12/2021,0,0,0
06/12/2021,0,0,0
06/12/2021,0,0,0
06/12/2021,0,0,0
07/12/2021,22,15,7
07/12/2021,27,20,7
07/12/2021,4,1,3
07/12/2021,101,48,53
07/12/2021,12,11,1
07/12/2021,0,0,0
07/12/2021,0,0,0
07/12/2021,0,0,0
07/12/2021,0,0,0
08/12/2021,19,14,5
08/12/2021,21,19,2
08/12/2021,4,1,3
08/12/2021,101,49,52
08/12/2021,11,10,1
08/12/2021,0,0,0
08/12/2021,0,0,0
08/12/2021,0,0,0
08/12/2021,0,0,0
09/12/2021,15,9,6
09/12/2021,24,20,4
09/12/2021,6,1,5
09/12/2021,95,4,91
09/12/2021,11,10,1
09/12/2021,0,0,0
09/12/2021,0,0,0
09/12/2021,0,0,0
09/12/2021,0,0,0
10/12/2021,20,14,6
10/12/2021,20,17,3
10/12/2021,5,3,2
10/12/2021,99,48,51
10/12/2021,9,9,0
10/12/2021,0,0,0
10/12/2021,0,0,0
10/12/2021,0,0,0
10/12/2021,0,0,0
11/12/2021,17,13,4
11/12/2021,16,13,3
11/12/2021,4,1,3
11/12/2021,97,48,49
11/12/2021,2,2,0
11/12/2021,0,0,0
11/12/2021,0,0,0
11/12/2021,0,0,0
11/12/2021,0,0,0
12/12/2021,23,18,5
12/12/2021,18,14,4
12/12/2021,4,1,3
12/12/2021,97,48,49
12/12/2021,0,0,0
12/12/2021,0,0,0
12/12/2021,0,0,0
12/12/2021,0,0,0
12/12/2021,0,0,0
13/12/2021,22,20,2
13/12/2021,18,14,4
13/12/2021,6,1,5
13/12/2021,102,48,54
13/12/2021,5,5,0
13/12/2021,0,0,0
13/12/2021,0,0,0
13/12/2021,0,0,0
13/12/2021,0,0,0
14/12/2021,22,18,4
14/12/2021,18,14,4
14/12/2021,3,1,2
14/12/2021,95,47,48
14/12/2021,5,5,0
14/12/2021,0,0,0
14/12/2021,0,0,0
14/12/2021,0,0,0
14/12/2021,0,0,0
15/12/2021,18,15,3
15/12/2021,19,14,5
15/12/2021,3,2,1
15/12/2021,87,45,42
15/12/2021,4,4,0
15/12/2021,0,0,0
15/12/2021,0,0,0
15/12/2021,0,0,0
15/12/2021,0,0,0
16/12/2021,16,12,4
16/12/2021,20,16,4
16/12/2021,3,0,3
16/12/2021,83,44,39
16/12/2021,3,3,0
16/12/2021,0,0,0
16/12/2021,0,0,0
16/12/2021,0,0,0
16/12/2021,0,0,0
17/12/2021,17,12,5
17/12/2021,22,17,5
17/12/2021,4,0,4
17/12/2021,85,43,42
17/12/2021,4,4,0
17/12/2021,0,0,0
17/12/2021,0,0,0
17/12/2021,0,0,0
17/12/2021,0,0,0
18/12/2021,18,13,5
18/12/2021,22,15,7
18/12/2021,4,0,4
18/12/2021,84,47,37
18/12/2021,1,1,0
18/12/2021,0,0,0
18/12/2021,0,0,0
18/12/2021,0,0,0
18/12/2021,0,0,0
19/12/2021,16,11,5
19/12/2021,22,17,5
19/12/2021,4,0,4
19/12/2021,83,48,35
19/12/2021,0,0,0
19/12/2021,0,0,0
19/12/2021,0,0,0
19/12/2021,0,0,0
19/12/2021,0,0,0
20/12/2021,14,10,4
20/12/2021,20,15,5
20/12/2021,3,0,3
20/12/2021,72,39,33
20/12/2021,8,7,1
20/12/2021,0,0,0
20/12/2021,0,0,0
20/12/2021,0,0,0
20/12/2021,0,0,0
21/12/2021,15,9,6
21/12/2021,17,14,3
21/12/2021,4,0,4
21/12/2021,71,39,32
21/12/2021,10,10,0
21/12/2021,0,0,0
21/12/2021,0,0,0
21/12/2021,0,0,0
21/12/2021,0,0,0
22/12/2021,16,8,8
22/12/2021,18,15,3
22/12/2021,4,0,4
22/12/2021,66,41,25
22/12/2021,9,9,0
22/12/2021,0,0,0
22/12/2021,0,0,0
22/12/2021,0,0,0
22/12/2021,0,0,0
23/12/2021,13,7,6
23/12/2021,19,17,2
23/12/2021,4,0,4
23/12/2021,65,41,24
23/12/2021,10,10,0
23/12/2021,0,0,0
23/12/2021,0,0,0
23/12/2021,0,0,0
23/12/2021,0,0,0
24/12/2021,13,8,5
24/12/2021,21,18,3
24/12/2021,5,0,5
24/12/2021,63,41,22
24/12/2021,4,4,0
24/12/2021,0,0,0
24/12/2021,0,0,0
24/12/2021,0,0,0
24/12/2021,0,0,0
25/12/2021,17,10,7
25/12/2021,22,19,3
25/12/2021,3,1,2
25/12/2021,61,41,20
25/12/2021,0,0,0
25/12/2021,0,0,0
25/12/2021,0,0,0
25/12/2021,0,0,0
25/12/2021,0,0,0
26/12/2021,19,12,7
26/12/2021,20,17,3
26/12/2021,3,2,1
26/12/2021,65,41,24
26/12/2021,0,0,0
26/12/2021,0,0,0
26/12/2021,0,0,0
26/12/2021,0,0,0
26/12/2021,0,0,0
27/12/2021,18,11,7
27/12/2021,24,21,3
27/12/2021,4,2,2
27/12/2021,70,37,33
27/12/2021,7,7,0
27/12/2021,0,0,0
27/12/2021,0,0,0
27/12/2021,0,0,0
27/12/2021,0,0,0
28/12/2021,20,13,7
28/12/2021,25,21,4
28/12/2021,5,2,3
28/12/2021,76,37,39
28/12/2021,7,7,0
28/12/2021,0,0,0
28/12/2021,0,0,0
28/12/2021,0,0,0
28/12/2021,0,0,0
29/12/2021,18,11,7
29/12/2021,25,22,3
29/12/2021,7,2,5
29/12/2021,81,76,5
29/12/2021,6,5,1
29/12/2021,0,0,0
29/12/2021,0,0,0
29/12/2021,0,0,0
29/12/2021,0,0,0
30/12/2021,19,12,7
30/12/2021,29,25,4
30/12/2021,7,2,5
30/12/2021,85,54,31
30/12/2021,5,5,0
30/12/2021,0,0,0
30/12/2021,0,0,0
30/12/2021,0,0,0
30/12/2021,0,0,0
31/12/2021,25,17,8
31/12/2021,32,27,5
31/12/2021,7,1,6
31/12/2021,95,57,38
31/12/2021,7,7,0
31/12/2021,0,0,0
31/12/2021,0,0,0
31/12/2021,0,0,0
31/12/2021,0,0,0
01/01/2022,24,17,7
01/01/2022,32,28,4
01/01/2022,5,2,3
01/01/2022,94,56,38
01/01/2022,0,0,0
01/01/2022,0,0,0
01/01/2022,0,0,0
01/01/2022,0,0,0
01/01/2022,0,0,0
02/01/2022,29,19,10
02/01/2022,32,27,5
02/01/2022,6,2,4
02/01/2022,94,56,38
02/01/2022,0,0,0
02/01/2022,0,0,0
02/01/2022,0,0,0
02/01/2022,0,0,0
02/01/2022,0,0,0
03/01/2022,29,18,11
03/01/2022,33,27,6
03/01/2022,7,2,5
03/01/2022,106,45,61
03/01/2022,13,12,1
03/01/2022,0,0,0
03/01/2022,0,0,0
03/01/2022,0,0,0
03/01/2022,0,0,0
04/01/2022,32,18,14
04/01/2022,30,27,3
04/01/2022,6,2,4
04/01/2022,112,59,53
04/01/2022,14,13,1
04/01/2022,0,0,0
04/01/2022,0,0,0
04/01/2022,0,0,0
04/01/2022,0,0,0
05/01/2022,31,20,11
05/01/2022,27,23,4
05/01/2022,6,1,5
05/01/2022,105,80,25
05/01/2022,15,14,1
05/01/2022,0,0,0
05/01/2022,0,0,0
05/01/2022,0,0,0
05/01/2022,0,0,0
06/01/2022,34,20,14
06/01/2022,28,24,4
06/01/2022,6,3,3
06/01/2022,112,69,43
06/01/2022,17,16,1
06/01/2022,0,0,0
06/01/2022,0,0,0
06/01/2022,0,0,0
06/01/2022,0,0,0
07/01/2022,35,21,14
07/01/2022,31,27,4
07/01/2022,5,2,3
07/01/2022,119,71,48
07/01/2022,20,18,2
07/01/2022,0,0,0
07/01/2022,0,0,0
07/01/2022,0,0,0
07/01/2022,0,0,0
08/01/2022,32,20,12
08/01/2022,32,25,7
08/01/2022,4,2,2
08/01/2022,130,72,58
08/01/2022,5,4,1
08/01/2022,0,0,0
08/01/2022,0,0,0
08/01/2022,0,0,0
08/01/2022,0,0,0
09/01/2022,31,22,9
09/01/2022,30,23,7
09/01/2022,5,2,3
09/01/2022,136,80,56
09/01/2022,11,8,3
09/01/2022,0,0,0
09/01/2022,0,0,0
09/01/2022,0,0,0
09/01/2022,0,0,0
10/01/2022,33,24,9
10/01/2022,29,24,5
10/01/2022,4,2,2
10/01/2022,162,65,97
10/01/2022,33,27,6
10/01/2022,0,0,0
10/01/2022,0,0,0
10/01/2022,0,0,0
10/01/2022,0,0,0
11/01/2022,35,26,9
11/01/2022,36,27,9
11/01/2022,6,2,4
11/01/2022,176,79,97
11/01/2022,28,24,4
11/01/2022,0,0,0
11/01/2022,0,0,0
11/01/2022,0,0,0
11/01/2022,0,0,0
12/01/2022,46,34,12
12/01/2022,37,30,7
12/01/2022,7,3,4
12/01/2022,217,93,124
12/01/2022,43,41,2
12/01/2022,0,0,0
12/01/2022,0,0,0
12/01/2022,0,0,0
12/01/2022,0,0,0
13/01/2022,52,34,18
13/01/2022,47,36,11
13/01/2022,11,4,7
13/01/2022,211,91,120
13/01/2022,56,53,3
13/01/2022,0,0,0
13/01/2022,0,0,0
13/01/2022,0,0,0
13/01/2022,0,0,0
14/01/2022,56,41,15
14/01/2022,45,41,4
14/01/2022,12,4,8
14/01/2022,223,104,119
14/01/2022,47,47,0
14/01/2022,0,0,0
14/01/2022,0,0,0
14/01/2022,0,0,0
14/01/2022,0,0,0
15/01/2022,60,43,17
15/01/2022,54,47,7
15/01/2022,16,8,8
15/01/2022,244,104,140
15/01/2022,37,34,3
15/01/2022,0,0,0
15/01/2022,0,0,0
15/01/2022,0,0,0
15/01/2022,0,0,0
16/01/2022,70,51,19
16/01/2022,63,58,5
16/01/2022,16,7,9
16/01/2022,270,113,157
16/01/2022,0,0,0
16/01/2022,0,0,0
16/01/2022,0,0,0
16/01/2022,0,0,0
16/01/2022,0,0,0
17/01/2022,75,43,32
17/01/2022,70,64,6
17/01/2022,17,7,10
17/01/2022,322,148,174
17/01/2022,64,60,4
17/01/2022,0,0,0
17/01/2022,0,0,0
17/01/2022,0,0,0
17/01/2022,0,0,0
18/01/2022,83,50,33
18/01/2022,67,62,5
18/01/2022,21,8,13
18/01/2022,336,161,175
18/01/2022,71,68,3
18/01/2022,0,0,0
18/01/2022,0,0,0
18/01/2022,0,0,0
18/01/2022,0,0,0
19/01/2022,114,78,36
19/01/2022,78,72,6
19/01/2022,30,8,22
19/01/2022,339,181,158
19/01/2022,78,76,2
19/01/2022,0,0,0
19/01/2022,0,0,0
19/01/2022,0,0,0
19/01/2022,0,0,0
20/01/2022,117,89,28
20/01/2022,81,74,7
20/01/2022,35,9,26
20/01/2022,356,215,141
20/01/2022,84,82,2
20/01/2022,0,0,0
20/01/2022,0,0,0
20/01/2022,0,0,0
20/01/2022,0,0,0
21/01/2022,113,91,22
21/01/2022,100,92,8
21/01/2022,41,6,35
21/01/2022,392,234,158
21/01/2022,95,92,3
21/01/2022,0,0,0
21/01/2022,0,0,0
21/01/2022,0,0,0
21/01/2022,0,0,0
22/01/2022,117,84,33
22/01/2022,99,90,9
22/01/2022,42,10,32
22/01/2022,415,237,178
22/01/2022,40,40,0
22/01/2022,0,0,0
22/01/2022,0,0,0
22/01/2022,0,0,0
22/01/2022,0,0,0
23/01/2022,123,82,41
23/01/2022,97,89,8
23/01/2022,50,10,40
23/01/2022,444,237,207
23/01/2022,35,31,4
23/01/2022,0,0,0
23/01/2022,0,0,0
23/01/2022,0,0,0
23/01/2022,0,0,0
24/01/2022,132,95,37
24/01/2022,112,101,11
24/01/2022,50,10,40
24/01/2022,514,284,230
24/01/2022,101,95,6
24/01/2022,0,0,0
24/01/2022,0,0,0
24/01/2022,0,0,0
24/01/2022,0,0,0
25/01/2022,139,113,26
25/01/2022,124,112,12
25/01/2022,52,10,42
25/01/2022,544,295,249
25/01/2022,106,103,3
25/01/2022,0,0,0
25/01/2022,0,0,0
25/01/2022,0,0,0
25/01/2022,0,0,0
26/01/2022,157,124,33
26/01/2022,131,117,14
26/01/2022,54,16,38
26/01/2022,543,279,264
26/01/2022,103,99,4
26/01/2022,0,0,0
26/01/2022,0,0,0
26/01/2022,0,0,0
26/01/2022,0,0,0
27/01/2022,145,113,32
27/01/2022,105,93,12
27/01/2022,60,14,46
27/01/2022,550,307,243
27/01/2022,97,95,2
27/01/2022,0,0,0
27/01/2022,0,0,0
27/01/2022,0,0,0
27/01/2022,0,0,0
28/01/2022,149,113,36
28/01/2022,137,122,15
28/01/2022,58,24,34
28/01/2022,566,307,259
28/01/2022,103,101,2
28/01/2022,0,0,0
28/01/2022,0,0,0
28/01/2022,0,0,0
28/01/2022,0,0,0
29/01/2022,160,127,33
29/01/2022,137,120,17
29/01/2022,57,35,22
29/01/2022,535,316,219
29/01/2022,40,39,1
29/01/2022,0,0,0
29/01/2022,0,0,0
29/01/2022,0,0,0
29/01/2022,0,0,0
30/01/2022,161,130,31
30/01/2022,136,116,20
30/01/2022,49,28,21
30/01/2022,540,365,175
30/01/2022,28,28,0
30/01/2022,0,0,0
30/01/2022,0,0,0
30/01/2022,0,0,0
30/01/2022,0,0,0
31/01/2022,161,128,33
31/01/2022,135,118,17
31/01/2022,49,26,23
31/01/2022,582,307,275
31/01/2022,90,88,2
31/01/2022,0,0,0
31/01/2022,0,0,0
31/01/2022,0,0,0
31/01/2022,0,0,0
01/02/2022,164,137,27
01/02/2022,143,123,20
01/02/2022,51,27,24
01/02/2022,569,315,254
01/02/2022,97,94,3
01/02/2022,0,0,0
01/02/2022,0,0,0
01/02/2022,0,0,0
01/02/2022,0,0,0
02/02/2022,149,126,23
02/02/2022,147,127,20
02/02/2022,52,27,25
02/02/2022,560,308,252
02/02/2022,95,94,1
02/02/2022,0,0,0
02/02/2022,0,0,0
02/02/2022,0,0,0
02/02/2022,0,0,0
03/02/2022,143,119,24
03/02/2022,145,128,17
03/02/2022,52,34,18
03/02/2022,553,288,265
03/02/2022,92,90,2
03/02/2022,0,0,0
03/02/2022,0,0,0
03/02/2022,0,0,0
03/02/2022,0,0,0
04/02/2022,137,113,24
04/02/2022,141,128,13
04/02/2022,84,53,31
04/02/2022,551,289,262
04/02/2022,93,92,1
04/02/2022,0,0,0
04/02/2022,0,0,0
04/02/2022,0,0,0
04/02/2022,0,0,0
05/02/2022,130,102,28
05/02/2022,134,120,14
05/02/2022,48,28,20
05/02/2022,511,290,221
05/02/2022,55,54,1
05/02/2022,0,0,0
05/02/2022,0,0,0
05/02/2022,0,0,0
05/02/2022,0,0,0
06/02/2022,122,95,27
06/02/2022,138,122,16
06/02/2022,48,36,12
06/02/2022,492,286,206
06/02/2022,19,18,1
06/02/2022,0,0,0
06/02/2022,0,0,0
06/02/2022,0,0,0
06/02/2022,0,0,0
07/02/2022,118,96,22
07/02/2022,133,121,12
07/02/2022,42,30,12
07/02/2022,534,289,245
07/02/2022,0,0,0
07/02/2022,0,0,0
07/02/2022,0,0,0
07/02/2022,0,0,0
07/02/2022,0,0,0
08/02/2022,114,82,32
08/02/2022,125,114,11
08/02/2022,40,28,12
08/02/2022,515,246,269
08/02/2022,74,74,0
08/02/2022,0,0,0
08/02/2022,0,0,0
08/02/2022,0,0,0
08/02/2022,0,0,0
09/02/2022,95,71,24
09/02/2022,116,108,8
09/02/2022,41,31,10
09/02/2022,490,252,238
09/02/2022,53,52,1
09/02/2022,0,0,0
09/02/2022,0,0,0
09/02/2022,0,0,0
09/02/2022,0,0,0
10/02/2022,97,74,23
10/02/2022,109,106,3
10/02/2022,38,29,9
10/02/2022,465,256,209
10/02/2022,65,64,1
10/02/2022,0,0,0
10/02/2022,0,0,0
10/02/2022,0,0,0
10/02/2022,0,0,0
11/02/2022,106,79,27
11/02/2022,105,98,7
11/02/2022,34,24,10
11/02/2022,436,255,181
11/02/2022,61,61,0
11/02/2022,0,0,0
11/02/2022,0,0,0
11/02/2022,0,0,0
11/02/2022,0,0,0
12/02/2022,96,67,29
12/02/2022,96,91,5
12/02/2022,32,19,13
12/02/2022,391,255,136
12/02/2022,35,35,0
12/02/2022,0,0,0
12/02/2022,0,0,0
12/02/2022,0,0,0
12/02/2022,0,0,0
13/02/2022,94,65,29
13/02/2022,93,90,3
13/02/2022,32,17,15
13/02/2022,377,255,122
13/02/2022,13,12,1
13/02/2022,0,0,0
13/02/2022,0,0,0
13/02/2022,0,0,0
13/02/2022,0,0,0
14/02/2022,93,65,28
14/02/2022,91,89,2
14/02/2022,29,17,12
14/02/2022,366,288,78
14/02/2022,61,60,1
14/02/2022,0,0,0
14/02/2022,0,0,0
14/02/2022,0,0,0
14/02/2022,0,0,0
15/02/2022,92,75,17
15/02/2022,90,85,5
15/02/2022,29,17,12
15/02/2022,350,258,92
15/02/2022,56,54,2
15/02/2022,0,0,0
15/02/2022,0,0,0
15/02/2022,0,0,0
15/02/2022,0,0,0
16/02/2022,100,80,20
16/02/2022,85,82,3
16/02/2022,30,21,9
16/02/2022,327,224,103
16/02/2022,55,55,0
16/02/2022,0,0,0
16/02/2022,0,0,0
16/02/2022,0,0,0
16/02/2022,0,0,0
17/02/2022,92,79,13
17/02/2022,85,81,4
17/02/2022,26,16,10
17/02/2022,308,210,98
17/02/2022,50,49,1
17/02/2022,0,0,0
17/02/2022,0,0,0
17/02/2022,0,0,0
17/02/2022,0,0,0
18/02/2022,85,72,13
18/02/2022,70,68,2
18/02/2022,29,17,12
18/02/2022,263,196,67
18/02/2022,42,42,0
18/02/2022,0,0,0
18/02/2022,0,0,0
18/02/2022,0,0,0
18/02/2022,0,0,0
19/02/2022,76,66,10
19/02/2022,61,60,1
19/02/2022,25,16,9
19/02/2022,258,193,65
19/02/2022,21,21,0
19/02/2022,0,0,0
19/02/2022,0,0,0
19/02/2022,0,0,0
19/02/2022,0,0,0
20/02/2022,68,57,11
20/02/2022,60,58,2
20/02/2022,17,10,7
20/02/2022,220,210,10
20/02/2022,7,7,0
20/02/2022,0,0,0
20/02/2022,0,0,0
20/02/2022,0,0,0
20/02/2022,0,0,0
21/02/2022,65,59,6
21/02/2022,54,53,1
21/02/2022,17,12,5
21/02/2022,192,172,20
21/02/2022,32,31,1
21/02/2022,0,0,0
21/02/2022,0,0,0
21/02/2022,0,0,0
21/02/2022,0,0,0
22/02/2022,66,55,11
22/02/2022,50,49,1
22/02/2022,16,12,4
22/02/2022,192,172,20
22/02/2022,26,26,0
22/02/2022,0,0,0
22/02/2022,0,0,0
22/02/2022,0,0,0
22/02/2022,0,0,0
23/02/2022,64,48,16
23/02/2022,49,45,4
23/02/2022,16,13,3
23/02/2022,172,157,15
23/02/2022,32,32,0
23/02/2022,0,0,0
23/02/2022,0,0,0
23/02/2022,0,0,0
23/02/2022,0,0,0
24/02/2022,54,45,9
24/02/2022,43,41,2
24/02/2022,19,13,6
24/02/2022,157,152,5
24/02/2022,24,23,1
24/02/2022,0,0,0
24/02/2022,0,0,0
24/02/2022,0,0,0
24/02/2022,0,0,0
25/02/2022,45,37,8
25/02/2022,39,38,1
25/02/2022,13,10,3
25/02/2022,138,116,22
25/02/2022,17,17,0
25/02/2022,0,0,0
25/02/2022,0,0,0
25/02/2022,0,0,0
25/02/2022,0,0,0
26/02/2022,43,35,8
26/02/2022,38,37,1
26/02/2022,9,6,3
26/02/2022,138,116,22
26/02/2022,10,10,0
26/02/2022,0,0,0
26/02/2022,0,0,0
26/02/2022,0,0,0
26/02/2022,0,0,0
27/02/2022,41,33,8
27/02/2022,34,33,1
27/02/2022,5,4,1
27/02/2022,121,103,18
27/02/2022,4,4,0
27/02/2022,0,0,0
27/02/2022,0,0,0
27/02/2022,0,0,0
27/02/2022,0,0,0
28/02/2022,31,25,6
28/02/2022,29,27,2
28/02/2022,4,3,1
28/02/2022,121,103,18
28/02/2022,15,12,3
28/02/2022,0,0,0
28/02/2022,0,0,0
28/02/2022,0,0,0
28/02/2022,0,0,0
01/03/2022,26,18,8
01/03/2022,27,26,1
01/03/2022,5,3,2
01/03/2022,111,78,33
01/03/2022,15,15,0
01/03/2022,0,0,0
01/03/2022,0,0,0
01/03/2022,0,0,0
01/03/2022,0,0,0
02/03/2022,22,17,5
02/03/2022,18,14,4
02/03/2022,6,4,2
02/03/2022,100,73,27
02/03/2022,0,0,0
02/03/2022,0,0,0
02/03/2022,0,0,0
02/03/2022,0,0,0
02/03/2022,0,0,0
03/03/2022,19,14,5
03/03/2022,24,20,4
03/03/2022,5,4,1
03/03/2022,98,74,24
03/03/2022,0,0,0
03/03/2022,0,0,0
03/03/2022,0,0,0
03/03/2022,0,0,0
03/03/2022,0,0,0
04/03/2022,17,9,8
04/03/2022,20,19,1
04/03/2022,4,2,2
04/03/2022,92,73,19
04/03/2022,15,15,0
04/03/2022,0,0,0
04/03/2022,0,0,0
04/03/2022,0,0,0
04/03/2022,0,0,0
05/03/2022,16,9,7
05/03/2022,22,19,3
05/03/2022,4,3,1
05/03/2022,77,74,3
05/03/2022,3,3,0
05/03/2022,0,0,0
05/03/2022,0,0,0
05/03/2022,0,0,0
05/03/2022,0,0,0
06/03/2022,15,9,6
06/03/2022,17,16,1
06/03/2022,4,4,0
06/03/2022,73,73,0
06/03/2022,0,0,0
06/03/2022,0,0,0
06/03/2022,0,0,0
06/03/2022,0,0,0
06/03/2022,0,0,0
07/03/2022,15,9,6
07/03/2022,22,19,3
07/03/2022,4,4,0
07/03/2022,78,64,14
07/03/2022,0,0,0
07/03/2022,0,0,0
07/03/2022,0,0,0
07/03/2022,0,0,0
07/03/2022,0,0,0
08/03/2022,18,11,7
08/03/2022,25,23,2
08/03/2022,6,4,2
08/03/2022,78,61,17
08/03/2022,2,0,2
08/03/2022,0,0,0
08/03/2022,0,0,0
08/03/2022,0,0,0
08/03/2022,0,0,0
09/03/2022,8,4,4
09/03/2022,21,20,1
09/03/2022,6,4,2
09/03/2022,64,58,6
09/03/2022,1,1,0
09/03/2022,0,0,0
09/03/2022,0,0,0
09/03/2022,0,0,0
09/03/2022,0,0,0
10/03/2022,9,5,4
10/03/2022,21,20,1
10/03/2022,4,3,1
10/03/2022,60,48,12
10/03/2022,0,0,0
10/03/2022,0,0,0
10/03/2022,0,0,0
10/03/2022,0,0,0
10/03/2022,0,0,0
11/03/2022,8,3,5
11/03/2022,16,16,0
11/03/2022,3,2,1
11/03/2022,52,47,5
11/03/2022,0,0,0
11/03/2022,0,0,0
11/03/2022,0,0,0
11/03/2022,0,0,0
11/03/2022,0,0,0
12/03/2022,6,2,4
12/03/2022,15,15,0
12/03/2022,5,3,2
12/03/2022,50,47,3
12/03/2022,0,0,0
12/03/2022,0,0,0
12/03/2022,0,0,0
12/03/2022,0,0,0
12/03/2022,0,0,0
13/03/2022,6,5,1
13/03/2022,13,13,0
13/03/2022,3,1,2
13/03/2022,50,50,0
13/03/2022,0,0,0
13/03/2022,0,0,0
13/03/2022,0,0,0
13/03/2022,0,0,0
13/03/2022,0,0,0
14/03/2022,7,4,3
14/03/2022,14,14,0
14/03/2022,3,2,1
14/03/2022,50,34,16
14/03/2022,4,4,0
14/03/2022,0,0,0
14/03/2022,0,0,0
14/03/2022,0,0,0
14/03/2022,0,0,0
15/03/2022,5,3,2
15/03/2022,14,14,0
15/03/2022,2,1,1
15/03/2022,50,34,16
15/03/2022,5,4,1
15/03/2022,0,0,0
15/03/2022,0,0,0
15/03/2022,0,0,0
15/03/2022,0,0,0
16/03/2022,5,3,2
16/03/2022,14,13,1
16/03/2022,0,0,0
16/03/2022,53,40,13
16/03/2022,3,2,1
16/03/2022,0,0,0
16/03/2022,0,0,0
16/03/2022,0,0,0
16/03/2022,0,0,0
17/03/2022,5,3,2
17/03/2022,12,11,1
17/03/2022,2,1,1
17/03/2022,47,34,13
17/03/2022,2,2,0
17/03/2022,0,0,0
17/03/2022,0,0,0
17/03/2022,0,0,0
17/03/2022,0,0,0
18/03/2022,7,1,6
18/03/2022,9,9,0
18/03/2022,1,1,0
18/03/2022,48,26,22
18/03/2022,3,3,0
18/03/2022,0,0,0
18/03/2022,0,0,0
18/03/2022,0,0,0
18/03/2022,0,0,0
19/03/2022,6,2,4
19/03/2022,11,10,1
19/03/2022,1,1,0
19/03/2022,6,6,0
19/03/2022,1,1,0
19/03/2022,0,0,0
19/03/2022,0,0,0
19/03/2022,0,0,0
19/03/2022,0,0,0
20/03/2022,6,2,4
20/03/2022,9,9,0
20/03/2022,1,1,0
20/03/2022,40,30,10
20/03/2022,0,0,0
20/03/2022,0,0,0
20/03/2022,0,0,0
20/03/2022,0,0,0
20/03/2022,0,0,0
21/03/2022,6,2,4
21/03/2022,9,9,0
21/03/2022,1,1,0
21/03/2022,39,29,10
21/03/2022,0,0,0
21/03/2022,0,0,0
21/03/2022,0,0,0
21/03/2022,0,0,0
21/03/2022,0,0,0
22/03/2022,6,2,4
22/03/2022,9,9,0
22/03/2022,1,1,0
22/03/2022,41,27,14
22/03/2022,5,5,0
22/03/2022,0,0,0
22/03/2022,0,0,0
22/03/2022,0,0,0
22/03/2022,0,0,0
23/03/2022,6,1,5
23/03/2022,10,10,0
23/03/2022,1,1,0
23/03/2022,37,30,7
23/03/2022,3,3,0
23/03/2022,0,0,0
23/03/2022,0,0,0
23/03/2022,0,0,0
23/03/2022,0,0,0
